timestamp,window_id,chosen_compressor,compression_level,transmit_or_defer,composite_score,entropy,variance,predicted_cpu_temp,predicted_cpu_load,predicted_bw_kbps,throttling_risk,w1_ratio,w2_energy,w3_latency,w4_error
1788269706.611,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269709.252,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269709.255,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269711.864,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269711.865,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269714.478,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269714.479,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269717.133,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269717.134,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269719.777,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269719.779,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269722.438,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269722.438,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269725.08,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269725.081,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269727.749,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269727.751,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269730.383,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269730.386,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269733.034,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269733.035,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269735.678,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269735.678,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269738.273,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269738.274,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269740.81,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269740.81,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269743.394,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269743.394,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269745.974,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269745.975,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269748.557,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269748.557,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269751.14,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269838.412,3,zstd,3,transmit,0.1035,2.3219,486.0664,37.74,15.56,1000.0,True,0.4,0.3,0.2,0.1
1788269839.166,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269844.316,4,zstd,3,transmit,0.1035,2.3219,437.7784,37.86,16.11,1000.0,True,0.4,0.3,0.2,0.1
1788269845.15,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269847.527,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269850.18,5,zstd,3,transmit,0.1035,2.3219,485.1476,38.2,11.95,1000.0,False,0.4,0.3,0.2,0.1
1788269849.949,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269852.346,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269854.696,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269856.107,6,zstd,3,transmit,0.1035,2.3219,483.5334,38.64,10.58,1000.0,True,0.4,0.3,0.2,0.1
1788269857.113,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269859.532,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269861.976,7,zstd,3,transmit,0.1035,2.3219,476.4296,38.54,9.87,1000.0,True,0.4,0.3,0.2,0.1
1788269861.908,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269864.32,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269866.715,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269867.919,8,zstd,3,transmit,0.1035,2.3219,442.6304,38.57,11.45,1000.0,True,0.4,0.3,0.2,0.1
1788269869.106,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269871.479,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269873.755,9,zstd,3,transmit,0.1035,2.3219,475.0103,38.59,9.47,1000.0,False,0.4,0.3,0.2,0.1
1788269873.845,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269876.175,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269878.489,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269879.596,10,zstd,3,transmit,0.1035,2.3219,485.528,38.6,8.34,1000.0,False,0.4,0.3,0.2,0.1
1788269880.802,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269883.132,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269885.441,11,zstd,3,transmit,0.1035,2.3219,507.6465,38.6,8.13,1000.0,False,0.4,0.3,0.2,0.1
1788269885.466,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269887.779,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269890.102,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269891.352,12,zstd,3,transmit,0.1035,2.3219,493.1064,37.81,8.29,1000.0,False,0.4,0.3,0.2,0.1
1788269892.424,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269894.737,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269897.204,13,zstd,3,transmit,0.1035,2.3219,490.5122,37.84,8.12,1000.0,False,0.4,0.3,0.2,0.1
1788269897.063,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269899.403,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269901.712,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269903.125,14,zstd,3,transmit,0.1035,2.3219,444.6889,37.76,10.82,1000.0,False,0.4,0.3,0.2,0.1
1788269904.018,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269906.328,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269908.971,15,zstd,3,transmit,0.1035,2.3219,482.8853,37.7,8.42,1000.0,False,0.4,0.3,0.2,0.1
1788269908.636,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269911.005,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269913.347,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269914.917,16,zstd,3,transmit,0.1035,2.3219,439.5104,37.36,11.02,1000.0,True,0.4,0.3,0.2,0.1
1788269915.714,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269918.053,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269920.393,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269920.862,17,zstd,3,transmit,0.1035,2.3219,481.9336,37.79,8.69,1000.0,True,0.4,0.3,0.2,0.1
1788269922.747,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269925.057,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269926.783,18,zstd,3,transmit,0.1035,2.3219,442.7017,38.14,11.34,1000.0,False,0.4,0.3,0.2,0.1
1788269927.371,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269929.69,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269932.035,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269932.672,19,zstd,3,transmit,0.1035,2.3219,485.66,38.29,8.96,1000.0,True,0.4,0.3,0.2,0.1
1788269934.35,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269936.686,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269938.547,20,zstd,3,transmit,0.1035,2.3219,488.6824,38.7,8.5,1000.0,True,0.4,0.3,0.2,0.1
1788269939.011,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269941.335,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269943.68,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269944.424,21,zstd,3,transmit,0.1035,2.3219,488.5144,38.57,8.05,1000.0,True,0.4,0.3,0.2,0.1
1788269946.031,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269948.358,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269950.296,22,zstd,3,transmit,0.1035,2.3219,447.2576,38.89,11.13,1000.0,True,0.4,0.3,0.2,0.1
1788269950.698,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269953.105,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269955.453,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269956.247,23,zstd,3,transmit,0.1035,2.3219,492.5344,39.0,8.59,1000.0,True,0.4,0.3,0.2,0.1
1788269957.761,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269960.078,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269962.121,24,zstd,3,transmit,0.1035,2.3219,489.5416,39.32,8.6,1000.0,True,0.4,0.3,0.2,0.1
1788269962.388,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269964.713,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269967.026,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269968.047,25,zstd,3,transmit,0.1035,2.3219,450.2757,39.21,11.08,1000.0,True,0.4,0.3,0.2,0.1
1788269969.344,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269971.679,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269973.885,26,zstd,3,transmit,0.1035,2.3219,489.0043,39.21,9.06,1000.0,False,0.4,0.3,0.2,0.1
1788269973.997,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269976.367,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269978.749,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269979.756,27,zstd,3,transmit,0.1035,2.3219,454.1771,39.46,11.44,1000.0,False,0.4,0.3,0.2,0.1
1788269981.104,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269983.496,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269985.628,28,zstd,3,transmit,0.1035,2.3219,491.6856,39.3,9.15,1000.0,True,0.4,0.3,0.2,0.1
1788269985.816,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269988.137,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269990.475,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269991.562,29,zstd,3,transmit,0.1035,2.3219,503.8664,39.52,8.35,1000.0,True,0.4,0.3,0.2,0.1
1788269992.866,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269995.254,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269997.436,30,zstd,3,transmit,0.1035,2.3219,491.3976,39.34,8.54,1000.0,True,0.4,0.3,0.2,0.1
1788269997.596,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269999.98,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270002.352,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270003.381,31,zstd,3,transmit,0.1035,2.3219,503.3584,39.54,7.65,1000.0,True,0.4,0.3,0.2,0.1
1788270004.685,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270007.068,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270009.251,32,zstd,3,transmit,0.1035,2.3219,492.484,39.6,8.12,1000.0,True,0.4,0.3,0.2,0.1
1788270009.442,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270011.846,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270014.162,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270015.115,33,zstd,3,transmit,0.1035,2.3219,456.5144,39.64,10.67,1000.0,True,0.4,0.3,0.2,0.1
1788270016.541,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270018.947,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270020.988,34,zstd,3,transmit,0.1035,2.3219,480.3664,38.86,9.25,1000.0,True,0.4,0.3,0.2,0.1
1788270021.304,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270023.681,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270026.032,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270026.872,35,zstd,3,transmit,0.1035,2.3219,492.2704,38.86,8.52,1000.0,True,0.4,0.3,0.2,0.1
1788270028.385,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270030.778,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270032.778,36,zstd,3,transmit,0.1035,2.3219,1021.0486,39.32,8.36,1000.0,False,0.4,0.3,0.2,0.1
1788270033.121,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270035.497,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788270037.856,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
